OTU_ID	Mag551	AmbKAF	Kib309	Mas621	Mas620	Kib490	Kib497	Kib496	Kib495	Kib499	Mas624	Tav186	Nam119	Sul275	Sul274	AmbGYA	Tav234	Olo523	Olo167	Olo161	Tav217	Mas619	Mas614	Mas615	Mas616	Olo524	AmbWAJ	KibA4	AmbANE	Nam109	KibA5	Tav225	Tav224	Nam25	Mas622	Nam22	Nam21	Nam20	Tav229	Kib384	Bis105	Bis104	Bis107	Bis106	Bis101	Bis100	Bis103	Olo184	Nam49	Nam120	Tav199	AmbLEY	Mas602	Mas601	Mas600	BLANK1	BLANK2	BLANK3	BLANK4	Tav227	Bis83	Bis82	Bis81	Nam24	Bis85	Bis84	Bis89	Nak647	Nam55	Nam52	Nam50	Nam51	NaiU	Olo172	Olo173	Ema724	AmbCAY	NaiL	NaiN	Kib512	Kib355	Nam114	Nam115	Nam116	Nam117	Nam110	Olo577	NaiB	Olo575	Kib484	Mag530	Mag533	Bis98	Tav207	Bis96	Bis97	Bis90	Bis91	Bis92	Bis93	Nam45	Sul276	Olo182	AmbGRA	Mag536	Mag542	Olo160	OloP	AmbHOJ	Kib507	Bis62	Kib503	Bis66	Nam41	Olo563	Olo564	Olo566	Mag548	AmbYUG	TavA	Mag540	Mag541	AmbBOO	Mag544	Mag545	Mag547	Nam112	AmbTHU	Olo159	Olo150	Olo152	Olo155	Olo156	AmbFIN	Bis71	Bis77	Bis74	Mag550	Bis79	Mas587	Sul287	Sul281	Olo570	WaterBLANK1	Mas597	Mas596	Mas595	Mas592	Olo571	Kib509B	Mas589	Mas598	SulZ12	Nam8	Sul292	Sul291	Sul290	Ema711	Ema704	Ema705	Ema706	Ema710	Ema701	Ema702	Olo573	SulN	WaterBLANK	Ema708	Ema709	KibA6	SulZ6	Kib314	SulZ5	Nam13	AmbLYB	Nam16	Nam17	Nam15	Mag531	Kib485	Kib486	Kib487	Mag535	SulI	Kib482	Kib483	AmbHYD	Kib488	Tav205	Olo526	Tav245	Bis73	Olo183	Olo146	KibX	KibY	Ema717	Olo149	Ema715	Ema719	KibT	Olo148	taxonomy
r1.1007	62.78026906	0	0	22.02643172	4.290171607	0	0	0	0	0	1.371742112	0	0.71942446	0.2891845	0.408329931	0	0	1.089028042	0	7.662835249	0	0	0	162.2596154	0	0.655522779	0	0	0	2.014775017	0	2.583979328	5.932517612	0	0	0	0	0	6.201044386	0	0	0	0.790201501	0	0	0	0	0	0	0	186.4535769	0	11.52737752	13.7755102	0	0	0	0	0	0	0	0	0	0	0	0.258264463	1.1676397	0	0	0	1.497902936	0	2.288329519	0	0	1.586671956	0	0	0	0	0	0	0.340136054	0	0.544267054	0	0	5.178522758	0	0	12.66857376	0	4.686584651	2.416431736	2.530222097	0.940733772	0	0.507356672	0	0	0.432525952	0.208246564	0	0	3.225806452	0.884564352	108.956602	48.53181077	0	0	1.155624037	0	0	0	0	0	0	0	0	0	0	13.31316188	0	104.1666667	5.636070853	0	0	0	0	102.1008403	0	0	0	0	0	0	0	0	1.164596273	0	1.786245907	0.229305205	0	0	3.211819496	0	3.305463737	0	0	1.602136182	0	0	0.260348867	0	0.610873549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.065428451	0	0.41963911	0	0	0	0	0	0	0.678195999	0	0	0.435350457	0	0.317057705	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__
r1.1008	2.242152466	0	0	20.70484581	2.340093604	0.660283922	0	0	0	0	117.9698217	0	0	0	0	0	0	0	0	0	0	3.827751196	11.07419712	9.855769231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.512562814	0	0	0	3.336113428	0	0	0	0	0	0.762776506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.589261379	0	0	0.81732734	53.25443787	0	0	0	0	0	0	0	0	0	0	0	0	0	1.769128704	0	3.670473083	0.475737393	0	0	0	0	0	0	0	0	4.934210526	0	0	12.39157373	31.16490166	0	7.601351351	0.805152979	30.3030303	0	0	0	0	0	0	0	0	0.221287896	0	0	2.44100895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.301744337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.93111871	0	0	0	4.643309413	0	0	1.162115049	0	0	0	0	0	0.678195999	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Pediococcus; s__
r1.1009	5.124919923	0	0	2.202643172	6.630265211	0	1.234567901	33.92939019	0.964320154	0.675904022	0	0	0.35971223	0	0	0	0.524658972	0	0	1.915708812	4.010695187	0	2.214839424	1.923076923	0	0	0	0	0	2.238638908	0	0	0	0	1.316366828	0	0.411015208	0.455580866	0	1.493651979	0	0	0	0	0	0	0.288101412	0	1.41509434	1.164822365	1.522070015	0	0.823384109	2.040816327	0.984979069	0	0	0	0	0	0.320307495	0	0	0	0	0	0	0.555864369	0	0	0.299580587	0.371195249	0.381388253	0	0	0	0	9.022556391	0	0	2.375296912	0	0	0	0	0	0	0.272553829	0	8.980301275	3.677973028	0.845308538	0	0	0	0	0	0	0	0	0.432525952	0	0	0	1.612903226	2.21141088	0	2.854812398	2.378686965	0	0	0	0	0	0	0	0	0	0	0	1.239157373	1.512859304	0	0.563063063	0	4.079254079	4.562043796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.160590975	0	0.194439043	0	0	0	0	2.336448598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.586042823	1.95407914	0.404040404	0	8.741258741	0	4.179728318	0	0.581057525	0	11.00715465	0	0	4.89541611	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus; s__
r1.101	92.24855862	0	2.699784017	18.94273128	46.41185647	38.62660944	356.4814815	181.1095828	42.10864674	43.25785738	0	180.5555556	82.37410072	52.63157895	75.74520212	0	23.08499475	55.26817316	122.1527468	0	33.42245989	7.655502392	35.43743079	26.44230769	181.8181818	57.3582432	0	43.84485666	0	27.98298634	2.355712603	12.48923342	121.616611	20.37897748	27.64370338	26.75438596	104.8088779	31.89066059	62.66318538	0.74682599	143.5430882	26.18542109	129.988147	80.80376229	252.2875817	23.57518883	301.642178	40.20707506	128.7735849	231.2172394	1.522070015	0	20.58460272	7.653061224	41.12287614	0	0	0	0	12.20657277	52.21012172	443.5837852	23.45058626	28.00763845	60.76581576	92.20041322	218.8490409	70.59477487	3.910068426	35.0877193	101.5578191	70.52709725	4.576659039	2.062564455	28.21316614	152.3205077	0	0	29.75557917	35.51020408	198.3372922	30.66318041	206.122449	40.17621145	30.84179971	134.8973607	156.0913706	42.79095121	216.7789345	86.61645423	18.38986514	26.20456467	32.51318102	18.92871526	146.1906101	110.3794293	129.7379802	66.71740233	121.9031532	76.83073229	101.6435986	62.68221574	8.653513326	0	93.5483871	0.442282176	2.462296091	2.039151713	0	82.54907233	87.05701079	233.8516746	333.5554815	58.32485588	125.7651642	211	272.2143865	59.21052632	0	94.6256316	107.8066914	22.69288956	0	58.55855856	20.12882448	8.158508159	180.9610706	0	33.72127723	15.12605042	57.40528129	81.53078203	78.28282828	4.731861199	376.1894224	291.6047548	34.32902363	59.39788446	110.636646	300.9982083	77.10628163	59.61935336	115.0611621	0	2.730046571	1.44092219	36.16566206	22.26720648	55.78342904	7.476635514	64.48146158	6.230529595	95.80838323	42.30423042	59.86560782	117.3427716	151.8691589	16.2601626	0	94.7556615	0	26.61771455	59.3220339	6.042296073	60.94022055	76.7778477	0	50.1650165	0	52.26071638	41.02776627	99.84399376	39.17910448	0	0	28.67783985	59.2808552	0.793021412	61.06497313	131.3131313	26.22756853	18.06526807	32.50316589	276.907001	152.7486362	63.91632772	0	110.0715465	102.5641026	59.07397552	23.5870049	751.4411665	57.44234801	142.4025457	104.4841097	4.310344828	62.77742549	44.853364	102.6041667	21.17647059	203.5519126	129.5109612	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
r1.1010	322.2293402	48.71060172	80.99352052	207.0484581	154.8361934	74.94222516	247.8395062	1183.402109	337.512054	66.23859412	46.63923182	66.09195402	58.27338129	75.47715442	119.6406697	0	43.02203568	33.75986932	142.4743189	12.45210728	150.4010695	19.13875598	28.79291251	22.59615385	49.32301741	72.76302852	717.7280551	34.56998314	0	59.54779494	23.55712603	88.28596038	241.7500927	342.152306	79.4207986	95.61403509	276.6132347	137.1298405	27.08877285	15.68334578	64.44275967	55.9094126	60.45041486	36.34031637	71.89542484	23.80407416	91.32814751	26.91975841	120.754717	43.68083867	25.11415525	143.3628319	18.9378345	35.20408163	67.71731101	0	0	0	0	33.8028169	1983.34401	130.6480764	188.0234506	137.4920433	78.2463929	175.1033058	103.2527106	402.4458032	10.75268817	81.66969147	201.9173158	85.3749072	140.3508772	19.59436232	38.24451411	206.2673542	115.4545455	36.09022556	75.80588027	290.6122449	35.62945368	76.5391015	39.79591837	54.80176211	121.371553	46.62756598	181.4720812	68.683565	42.865891	63.4414832	132.8156927	164.8351648	31.04862332	61.21627064	119.7638459	151.1445594	27.47392521	114.1552511	185.8108108	71.12845138	110.2941176	83.09037901	38.42159917	198.6577181	51.61290323	72.09199469	203.1394275	54.64926591	73.73929591	163.7536972	165.6394453	84.03110048	89.97001	95.96473381	55.37006121	79	414.1984015	912.8289474	70.02457002	127.2393202	11.15241636	154.6142209	44.29860541	145.8333333	479.8711755	531.4685315	44.09975669	0	278.1259326	12.18487395	23.82319173	42.8452579	16.95526696	39.43217666	164.8594822	34.17533432	211.769951	122.8641172	306.2888199	91.63040696	68.1750521	279.0644348	44.34250765	0	87.52208126	41.78674352	119.5800117	80.97165992	129.6144381	19.22563418	186.9962386	7.788161994	134.8607134	120.1620162	83.07880269	90.11707051	116.8224299	8.130081301	49.38271605	106.6746126	180.4878049	120.6975677	0	32.62839879	35.1131747	182.8193833	0	252.8052805	0	150.9101585	105.4703688	99.32397296	179.5708955	121.8487395	234.6688471	97.57914339	493.4402332	46.78826328	146.0674157	44.84848485	60.14592782	37.87878788	184.0439004	64.26332288	43.64246748	47.0656595	10	147.4958723	317.9487179	65.19425226	28.92745883	339.4370973	67.08595388	18.69530628	101.0013061	95.54597701	270.4502219	18.97642323	43.22916667	88.62745098	25.95628415	69.13996627	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
r1.1011	5.445227418	0	0	7.929515419	0	0	0	0	0	0	9.602194787	0	0	0	0	0	0	0	0	3.831417625	0	0	0	4.086538462	0	0	0	0	0	0	0	0	1.483129403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.471698113	0	0	0	0	0	0.738734302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.051106026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.226492232	0	0	0.40866367	31.27641589	0	0	0	0	0	0	0	0	0	0	0	0	1.075268817	2.653693056	0	0	0	0	0	0	0	0	0	0	0	6.578947368	0	0	0	19.96974281	0	5.067567568	0	29.72027972	0	0	0	0.840336134	0	0	0	0	0	0	0	2.034174125	0	0	0	0	0	0	0	0	0	0	0	0	0	0.778816199	0	0	0	0	0	0	0	0.595947557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.419638495	0	0	0	0	0	0	2.905287623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc; s__
r1.1012	0	210.6017192	2.699784017	0	8.970358814	0	14.50617284	35.76341128	2.892960463	30.07772896	0	0	1.438848921	21.68883748	5.920783993	13.10043668	0	0	5.359535507	0	38.10160428	0	0	0	0.483558994	4.916420846	597.2461274	5.902192243	0	7.387508395	2.355712603	0	0.370782351	24.66928852	0.438788943	2.192982456	6.576243321	80.63781321	0	2.987303958	10.8668183	2.476999292	4.346108258	4.702864472	3.703703704	8.92652781	0.576202823	27.95513374	14.1509434	10.77460687	0	0	0	5.612244898	0	0	0	0	0	0	32.67136451	24.52878905	2.512562814	3.182686187	0	17.30371901	25.68807339	0	3.421309873	0	58.71779509	40.46028211	0.381388253	0	0.940438871	6.346687822	3.636363636	136.8421053	10.98122565	2.857142857	0.593824228	3.327787022	12.58503401	23.25991189	18.32365747	11.73020528	13.3248731	3.134369038	21.4329455	4.634994206	0	0	0.585823081	0	37.67219567	19.75540922	7.886034088	13.19127347	6.475225225	0.900360144	6.487889273	0.832986256	2.769124264	0	8.064516129	3.538257408	0	0	28.54424358	11.8311374	13.86748844	4.186602871	35.32155948	59.68124788	0	18	7.992477668	1.644736842	0	10.5649977	0	1.512859304	29.53240361	0	0	0	3.345498783	0	6.565204417	0	6.027554535	29.95008319	0	0	17.70303164	40.49034175	18.2790905	0	0	7.678525723	18.45787437	15.82205916	1.146788991	0	0	0	15.36068443	3.759398496	2.050861362	0	0	0	3.644884145	32.40324032	1.832620648	0.544514021	0.58411215	0	0	7.151370679	0	0	0	12.68882175	1.741149158	0.31466331	0	0	0	0	18.64898467	52.00208008	8.395522388	0.840336134	0	38.73370577	15.06316812	15.86042823	0	5.656565657	3.155196214	6.701631702	0	0	0	2.324230099	0	1.100715465	0	11.44225652	0	26.78874195	8.805031447	0	18.72006966	0	42.4857324	2.300172513	0	0	25.95628415	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
r1.1013	0	0	12.41900648	6.607929515	0	1.320567844	19.13580247	27.0518111	1.285760206	6.421088205	0	13.88888889	11.15107914	2.313475998	2.041649653	0	19.41238195	53.9068881	0	2.873563218	18.71657754	0	3.322259136	1.923076923	0	10.48836447	0	4.215851602	0	22.38638908	9.422850412	18.94918174	10.75268817	18.59134787	0.438788943	8.771929825	25.48294287	12.75626424	24.47780679	206.8707991	18.44831943	1.061571125	12.24812327	22.23172296	17.64705882	16.93751431	2.592912705	12.76962899	17.9245283	3.494467094	1.522070015	0	3.293536435	6.12244898	0.246244767	0	0	0	0	85.44600939	6.085842409	30.98373354	20.10050251	16.54996817	13.31853496	7.489669421	21.51793161	2.223457476	35.19061584	15.12401694	42.24086279	23.75649592	16.39969489	1.031282228	6.5830721	4.363347878	0	12.03007519	20.89975204	1.224489796	61.16389549	10.45875921	20.74829932	39.47136564	10.52249637	4.398826979	20.30456853	12.67375307	60.0122474	11.58748552	2.451982019	2.535925613	55.06736965	2.013693113	13.49451785	23.20476638	25.18443144	9.132420091	3.378378378	15.6062425	38.92733564	6.663890046	8.307372793	0	0	3.980539584	0.307787011	0	0	4.571121269	23.88289676	0	8.66377874	5.764665988	14.46855871	7	81.80535966	0	0	5.052824989	0	2.118003026	0	0.281531532	5.636070853	0.582750583	27.06812652	0	5.968367651	3.781512605	3.444316877	3.327787022	11.54401154	4.731861199	26.55454747	2.600297177	4.458314757	0	37.6552795	1.791656002	9.228937184	5.044714515	14.52599388	0	4.496547294	1.44092219	4.860976084	2.024291498	15.58654635	10.94793057	0	2.336448598	6.24837282	8.550855086	1.832620648	5.717397223	7.593457944	8.130081301	0	5.36352801	0	2.294630564	0	0.604229607	11.31746953	18.25047199	0	3.300330033	0	83.96946565	9.117281392	225.6890276	20.52238806	36.13445378	0.817661488	21.60148976	8.98931001	18.23949247	0	3.636363636	13.80398344	0	2.954833263	14.62904911	2.098195552	0	20	4.40286186	4.444444444	56.41298563	11.57098353	37.97897592	0.838574423	10.7398568	99.47757945	35.20114943	4.121750159	0.575043128	0.520833333	1.568627451	75.81967213	3.372681282	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
r1.1014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.291989664	0	8.938148016	0	5.263157895	16.4406083	1.366742597	0	0.74682599	0	0	0	1.282599401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.54996817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.485908649	0	0	0	0	0	0	0	0	0	0	0	0	0	0.890075656	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__TM7; c__TM7-3; o__; f__; g__; s__
r1.1015	0	0	2.159827214	0.881057269	0.780031201	1.980851766	5.555555556	0	0	0	0	2.873563218	0.71942446	0.2891845	0	5.458515284	1.049317943	1.089028042	0	0	0	0	0	1.923076923	0.967117988	5.899705015	1.721170396	3.372681282	1.612903226	0.447727782	2.355712603	0	1.483129403	1.787629603	0	2.631578947	2.055076038	2.733485194	0.652741514	6.721433906	1.516300227	0	8.692216515	14.10859342	9.803921569	3.204394598	6.914433881	0	0	1.456027956	0	2.359882006	7.410456978	12.75510204	0.246244767	0	0	0	0	0.938967136	27.54644459	1.032791118	1.256281407	6.365372374	1.109877913	4.648760331	0	2.223457476	0	0	0.599161174	0	1.525553013	0.343760743	0	10.31336771	7.272727273	0	2.479631598	1.224489796	2.375296912	0.237699073	1.020408163	0	0	0	0	0	0	0	0	0.845308538	1.757469244	0	0	0.627155848	1.017552786	2.790461695	0.563063063	1.50060024	0.432525952	0	0	1.342281879	0	0	0	0	6.660323501	0	2.311248074	0	7.997334222	1.017293998	2.225932109	0	0	0	6.142506143	0.918695452	0	0	13.94585726	0.563063063	0.805152979	0	2.433090024	0	0	0.840336134	1.148105626	0	0.360750361	0	1.770303164	2.600297177	1.337494427	0	6.211180124	0.255950857	0	0	2.675840979	0	0.481772924	5.043227666	6.222049388	0.578368999	4.101722724	2.136181575	0.537345513	0	0.260348867	1.800180018	0	0	1.752336449	0	0	1.191895113	0	0.458926113	0	0	2.031340685	0	0	0	4.830917874	12.33118027	2.279320348	0	2.332089552	9.243697479	4.088307441	18.99441341	0.485908649	7.137192704	0	2.02020202	0	1.748251748	0	0	0	0	2	0.550357733	0	0	0.445037828	3.051881994	0	0	0.217675229	0.718390805	0.317057705	0	14.0625	3.137254902	0	0.337268128	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria; g__; s__
r1.1016	0	0	0	0.440528634	0	0	0.308641975	0	0	0	0	0	0	0	0	0	0	4.35611217	0	0	1.336898396	0	0	0.480769231	0	0	0	0	0	0	2.355712603	0	0.370782351	0	0	0	2.877106453	0	0	0	0.252716705	0.353857042	0	0	0.217864924	0	0	0	0	1.456027956	0	0	0	0.510204082	0	0	0	0	0	0	0.320307495	0.774593338	0	0	0	0	0.166805671	0	0	0	2.696225285	0	0	0	0	0	0	0	0	0.408163265	0	0	0	0.176211454	0	0	0	2.861815209	0	0	0	0	8.20152314	0	8.152937869	2.822201317	0.254388196	0	0	1.200480192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.216545012	0	0	0	0	0.415973378	0	0	1.549015269	0	0	0	10.86956522	0	0.595415302	0	0	0	2.890637546	0	0	0	0	0.267022697	0	0	0.520697735	0	0	0	0	0	0	0.595947557	0	0.458926113	0	0	2.611723738	0	0	3.300330033	0	0	0	6.24024961	0	0	0	0	0	0	0	0	4.535594557	0	0	1.044932079	0	0	0	0	0.683760684	2.660989888	0	0	0	0.397772474	0.870700914	0	0	0	0	0	0	0	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__
r1.1017	16.97629725	0	0	14.53744493	39.78159126	4.952129416	11.72839506	4.126547455	6.75024108	11.82832038	0	0	8.273381295	19.95373048	2.858309514	0	3.14795383	4.628369181	5.806163466	1.915708812	4.679144385	3.827751196	5.53709856	3.365384615	4.352030948	26.54867257	0	1.686340641	0	9.626147302	0	0	5.190952911	13.9435109	16.23519087	3.070175439	2.055076038	5.466970387	1.305483029	0	16.6793025	7.430997877	3.555906756	2.565198803	6.97167756	1.144426642	4.033419764	7.075064711	0.943396226	11.93942924	0	0	0	2.040816327	4.432405811	0	0	0	0	0	0.64061499	6.454944487	1.675041876	1.909611712	1.66481687	53.71900826	17.01417848	3.891050584	0	10.8892922	4.19412822	9.279881218	0.762776506	0	6.269592476	14.67671559	0	0	6.376195537	4.897959184	0	31.85167578	4.421768707	21.14537445	9.252539913	6.744868035	1.903553299	14.71790679	11.63502756	11.58748552	9.807928075	5.071851226	1.171646163	1.610954491	15.46246837	40.76513013	13.9913508	23.84576357	0	14.4057623	3.892733564	20.61640983	1.730702665	0	31.72043011	0.442282176	10.15697138	4.078303426	0	3.495563323	3.466872111	26.01674641	32.32255915	1.695489997	3.617139677	3	9.873060649	15.625	0	7.808911346	6.195786865	11.80030257	0	6.756756757	4.025764895	0	0	0	12.53357207	0	3.731343284	2.911813644	1.803751804	0	18.36689533	6.686478455	3.12082033	6.916192026	8.152173913	14.07729716	20.83953558	34.85439119	1.146788991	0	1.284727798	0	2.91658565	5.494505495	3.691550451	0.534045394	8.060182697	2.336448598	2.603488675	7.650765077	7.941356139	10.89028042	35.63084112	4.06504065	0	10.13110846	0	1.835704452	0	4.229607251	2.611723738	39.9622404	0	1.320132013	0	9.395184968	6.009117281	4.680187207	0	0	0	19.73929236	23.56656948	0	16.12115291	13.73737374	47.13074344	0	7.176023639	8.359456635	15.94628619	14.52643812	0	25.86681343	3.076923077	1.330494944	1.335113485	21.02407596	2.935010482	4.77326969	12.40748803	0	1.902346227	4.600345026	0	9.411764706	4.781420765	14.16526138	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
r1.1018	0	0	0	0	0	0	0	0	0	1.013856032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.895455563	14.13427562	0	0	0	0	0	0	0	0	0	2.274450341	0	0	0	0	0	0	0	0	0	0	0	26.34829148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.07609347	0	0	0	0	5.156683856	0	39.09774436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.281135789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.770416025	3.887559809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.388198758	0	0	0	0	0	0	0	0	0	2.871205906	0	0	0	0	0.450045005	0	0	0	0	0	0	0	0	0	0	1.160766106	0	0	0	0	0	0	0	0	38.65546218	0	0	0.971817298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
r1.1019	0	0	0	0	0	0.660283922	0	0	7.071681131	0	0	0	0.71942446	2.024291498	8.370763577	0	0	0	0	0	0	0	0	2.163461538	0	0	0	0	0	1.343183345	0	0.430663221	0	0	1.316366828	0	0	0	0	0	2.527167046	1.061571125	0	0	1.960784314	3.891050584	0.864304235	0.172562554	0	0.873616773	0	0	0	0.510204082	0	0	0	0	0	0	0	0	0	0	1.109877913	17.04545455	6.672226856	0	0	0	0	2.96956199	1.14416476	0	1.567398119	0	0	0	1.771165427	4.897959184	0	1.901592584	0	0.352422907	1.995645864	0	0	0.408830744	1.224739743	0	0	0	14.05975395	0	16.58701153	4.076513013	4.833375731	14.45966514	0	0	0.865051903	5.622657226	0	0	0	2.653693056	0	0	0	0	1.540832049	2.69138756	0	3.051881994	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.298418383	1.260504202	1.148105626	0	0	0	0.663863687	3.714710253	1.783325903	0	0	2.047606859	2.083953558	5.044714515	2.293577982	0	1.284727798	0	1.361073304	0	4.922067268	0	0	0	0.781046602	0.450045005	0	0.816771032	4.672897196	4.06504065	0	1.78784267	0	0.917852226	0	0	0	0	0	0	4.830917874	0	4.144218815	0	0	0	0	0	1.457725948	0	0	5.252525253	1.577598107	0	0	0.52246604	0	0	0	0	0	1.330494944	0	0	1.677148847	0.397772474	1.088376143	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__Anaerovorax; s__
r1.102	6.726457399	0	12.95896328	174.8898678	139.2355694	22.77979531	0.308641975	0.458505273	4.178720669	29.73977695	124.8285322	110.1532567	6.834532374	0	0	0	56.13850997	78.95453308	475.4354623	0	3.342245989	13.39712919	40.97452935	54.08653846	78.33655706	10.48836447	0	34.56998314	0	30.89321692	784.4522968	409.1300603	154.6162403	119.4136575	39.49100483	125.877193	326.75709	217.7676538	2.937336815	31.36669156	92.24159717	46.00141543	22.91584354	73.10816588	55.77342048	15.56420233	41.48660328	39.3442623	24.52830189	72.5101922	72.29832572	0	82.33841087	86.73469388	72.88845112	0	0	0	0	0	313.2607303	44.15182029	592.1273032	714.1947804	7.214206437	93.49173554	58.04837364	0	145.1612903	284.3315185	240.8627921	168.1514477	103.3562166	0	201.5673981	25.78341928	0	9685.714286	5.667729366	47.34693878	251.7814727	47.30211552	2.040816327	312.9515419	0	7.331378299	31.72588832	140.501499	71.03490508	65.46929316	14.71189211	0	1.464557704	0	7.028394715	14.11100659	97.68506741	15.98173516	22.80405405	29.71188475	271.1937716	91.00374844	21.80685358	0	1.075268817	3.538257408	0	0	0	0	736.5177196	39.17464115	18.99366878	88.84367582	0.834724541	3.5	4.231311707	0	0	118.5117134	0	3.933434191	0	4.504504505	714.1706924	12.82051282	5.778588808	0	204.7150104	29.41176471	83.52468427	0	8.658008658	0	92.27705245	715.4531947	230.9407044	1.220504475	166.5372671	70.38648579	25.90056564	0.45861041	0.764525994	0	117.2314116	396.2536023	147.968112	268.3632157	82.03445447	55.00667557	31.70338528	8.566978193	5.20697735	110.7110711	4.276114844	356.1121699	1.752336449	4.06504065	74.07407407	0	9.756097561	61.49609913	93.22033898	10.87613293	56.0069646	10.69855255	0	0	9.661835749	115.6782149	6.423539163	812.7925117	30.31716418	557.9831933	0	362.0111732	245.3838678	1528.945282	0	24.64646465	66.06192073	13.4032634	8.020261714	100.3134796	27.69618128	15.68855317	0	80.35222895	3.418803419	8.515167642	412.1050289	65.10681587	133.7526205	40.97056484	50.93600348	610.6321839	20.29169309	99.48246118	0	3.137254902	316.2568306	6.070826307	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__YRC22; s__
